# (X, Y) are on NAD83, UTM Zone 15N
X,Y,Z,mag
338750,6631800,186.254154068357,5035
338800,6631800,186.460999820848,5142
338850,6631800,186.688551668393,5214
338900,6631800,186.934986035902,5249
338950,6631800,187.198265011495,5213
339000,6631800,187.476161775914,5144
330000,6632000,211.022053132089,4883
330050,6632000,211.014183134744,4882
330100,6632000,211.003211816015,4881
330150,6632000,210.988327998438,4880
330200,6632000,210.968702624338,4879
330250,6632000,210.943494277612,4878
330300,6632000,210.91185503349,4878
330350,6632000,210.872936637775,4878
330400,6632000,210.825897455629,4877
330450,6632000,210.769909347628,4876
330500,6632000,210.704164490314,4874
330550,6632000,210.627882194704,4873
330600,6632000,210.54031568175,4871
330650,6632000,210.44075884954,4870
330700,6632000,210.328552971025,4870
330750,6632000,210.203093237336,4870
330800,6632000,210.063835027412,4871
330850,6632000,209.910299789987,4873
330900,6632000,209.742080493945,4877
330950,6632000,209.558846671001,4881
331000,6632000,209.360349011428,4885
331050,6632000,209.146423240667,4887
331100,6632000,208.916993092321,4889
331150,6632000,208.672072731771,4890
331200,6632000,208.411768843687,4890
331250,6632000,208.136281759874,4888
331300,6632000,207.84590555987,4884
331350,6632000,207.541027182717,4877
331400,6632000,207.222124280653,4868
331450,6632000,206.889762466928,4858
331500,6632000,206.544592051818,4845
331550,6632000,206.187343824786,4779
331600,6632000,205.818823870587,4618
331650,6632000,205.439908059293,4494
331700,6632000,205.051535753552,4553
331750,6632000,204.654702611347,4704
331800,6632000,204.250452402741,4898
331850,6632000,203.839868676141,5033
331900,6632000,203.424066854377,5113
331950,6632000,203.004186172275,5142
332000,6632000,202.581380674575,5060
332050,6632000,202.156810192839,4960
332100,6632000,201.731631504816,4885
332150,6632000,201.306989197161,4848
332200,6632000,200.884006205499,4842
332250,6632000,200.46377433516,4871
332300,6632000,200.047345101264,4927
332350,6632000,199.635721708205,4994
332400,6632000,199.229852362011,5051
332450,6632000,198.830624112594,5096
332500,6632000,198.438856367512,5135
332550,6632000,198.055294616301,5174
332600,6632000,197.680604823514,5215
332650,6632000,197.315368836491,5226
332700,6632000,196.960080627767,5212
332750,6632000,196.615143775175,5176
332800,6632000,196.280870079043,5136
332850,6632000,195.957479280091,5104
332900,6632000,195.645099579123,5080
332950,6632000,195.343768603739,5055
333000,6632000,195.05343471848,5029
333050,6632000,194.773958728707,5005
333100,6632000,194.505116991375,4974
333150,6632000,194.246605859834,4942
333200,6632000,193.998046703892,4922
333250,6632000,193.75899183871,4912
333300,6632000,193.528932182905,4907
333350,6632000,193.30730522786,4901
333400,6632000,193.093503029976,4883
333450,6632000,192.886880458874,4866
333500,6632000,192.686763702344,4855
333550,6632000,192.492459177505,4852
333600,6632000,192.303262917394,4853
333650,6632000,192.118469866688,4858
333700,6632000,191.937381813053,4870
333750,6632000,191.759316208969,4902
333800,6632000,191.583616062713,4937
333850,6632000,191.40965907006,4940
333900,6632000,191.236865429697,4927
333950,6632000,191.064706164283,4919
334000,6632000,190.892712014588,4922
334050,6632000,190.720483122665,4926
334100,6632000,190.547698401814,4925
334150,6632000,190.374123512965,4920
334200,6632000,190.199617203587,4912
334250,6632000,190.024137043399,4905
334300,6632000,189.847744361352,4897
334350,6632000,189.670607421238,4891
334400,6632000,189.493002906504,4885
334450,6632000,189.31531556565,4879
334500,6632000,189.138036906468,4872
334550,6632000,188.961762742298,4867
334600,6632000,188.787189239503,4861
334650,6632000,188.615106931354,4855
334700,6632000,188.446392765155,4850
334750,6632000,188.282000609392,4847
334800,6632000,188.122950716802,4847
334850,6632000,187.970318138505,4845
334900,6632000,187.825219378064,4844
334950,6632000,187.688797471702,4843
335000,6632000,187.562205896105,4842
335050,6632000,187.446591337019,4841
335100,6632000,187.34307510636,4839
335150,6632000,187.252733508201,4837
335200,6632000,187.176577775273,4835
335250,6632000,187.115534955814,4833
335300,6632000,187.070429403973,4833
335350,6632000,187.041964344996,4833
335400,6632000,187.030703993011,4834
335450,6632000,187.037056767248,4835
335500,6632000,187.061260326462,4835
335550,6632000,187.103367930498,4836
335600,6632000,187.163236714499,4838
335650,6632000,187.240518233145,4840
335700,6632000,187.334652398911,4845
335750,6632000,187.444864463766,4852
335800,6632000,187.570164504374,4853
335850,6632000,187.709349566191,4852
335900,6632000,187.861008610313,4852
335950,6632000,188.023531542475,4853
336000,6632000,188.19512178979,4856
336050,6632000,188.373812282938,4858
336100,6632000,188.557484796123,4860
336150,6632000,188.743892977303,4865
336200,6632000,188.930687939073,4875
336250,6632000,189.115445996824,4888
336300,6632000,189.295698686319,4904
336350,6632000,189.468964279218,4924
336400,6632000,189.632780059597,4947
336450,6632000,189.784735766361,4957
336500,6632000,189.922507549935,4959
336550,6632000,190.043891751444,4944
336600,6632000,190.146837978309,4914
336650,6632000,190.229481735711,4888
336700,6632000,190.290175835258,4871
336750,6632000,190.327519746281,4857
336800,6632000,190.340385895506,4848
336850,6632000,190.327942647656,4839
336900,6632000,190.2896739702,4830
336950,6632000,190.22539563705,4822
337000,6632000,190.135267863666,4816
337050,6632000,190.019803469419,4811
337100,6632000,189.879870407094,4806
337150,6632000,189.716689501417,4802
337200,6632000,189.531827087631,4798
337250,6632000,189.32718207437,4795
337300,6632000,189.104967962014,4793
337350,6632000,188.867690268429,4793
337400,6632000,188.618119427725,4792
337450,6632000,188.359259082724,4790
337500,6632000,188.094310497026,4788
337550,6632000,187.826633569176,4787
337600,6632000,187.559705004159,4784
337650,6632000,187.297074031239,4780
337700,6632000,187.042316012276,4775
337750,6632000,186.798984820047,4770
337800,6632000,186.570564604765,4766
337850,6632000,186.360422175676,4767
337900,6632000,186.171760503342,4777
337950,6632000,186.007572937353,4801
338000,6632000,185.870599456001,4835
338050,6632000,185.763285798927,4867
338100,6632000,185.687746151626,4880
338150,6632000,185.645729848844,4873
338200,6632000,185.638592727976,4845
338250,6632000,185.667274469983,4815
338300,6632000,185.732281230244,4795
338350,6632000,185.833674577581,4790
338400,6632000,185.971066131066,4801
338450,6632000,186.143617316827,4838
338500,6632000,186.350046371185,4911
338550,6632000,186.588642333722,4995
338600,6632000,186.857285125073,5093
338650,6632000,187.153471258392,5209
338700,6632000,187.474345321974,5340
338750,6632000,187.816736249973,5450
338800,6632000,188.177197871979,5510
338850,6632000,188.55205343678,5496
338900,6632000,188.937443476679,5421
338950,6632000,189.329376291131,5303
339000,6632000,189.72378026239,5206
330000,6632200,208.673990104529,4877
330050,6632200,208.69539024907,4876
330100,6632200,208.726932511235,4875
330150,6632200,208.767592959064,4875
330200,6632200,208.816212442767,4875
330250,6632200,208.871502455851,4875
330300,6632200,208.932052662608,4876
330350,6632200,208.996340074332,4877
330400,6632200,209.062739819294,4877
330450,6632200,209.129537404763,4877
330500,6632200,209.194942344901,4877
330550,6632200,209.257103046614,4876
330600,6632200,209.31412285902,4875
330650,6632200,209.364077113649,4875
330700,6632200,209.405030940732,4875
330750,6632200,209.435057685784,4875
330800,6632200,209.452257743256,4876
330850,6632200,209.454777561665,4877
330900,6632200,209.440828559628,4880
330950,6632200,209.408705724976,4883
331000,6632200,209.356805676361,4885
331050,6632200,209.283643989758,4886
331100,6632200,209.187871583893,4887
331150,6632200,209.06828988714,4887
331200,6632200,208.923864578356,4886
331250,6632200,208.753737767982,4883
331300,6632200,208.557238454016,4876
331350,6632200,208.333891063043,4867
331400,6632200,208.08342190753,4862
331450,6632200,207.805763295157,4859
331500,6632200,207.501055581216,4860
331550,6632200,207.169647595045,4865
331600,6632200,206.812093986132,4865
331650,6632200,206.429150078031,4786
331700,6632200,206.021765733334,4730
331750,6632200,205.591078007619,4779
331800,6632200,205.13840101289,4937
331850,6632200,204.665213374417,5137
331900,6632200,204.173144284427,5281
331950,6632200,203.663957844021,5308
332000,6632200,203.13953540848,5215
332050,6632200,202.601857282117,5103
332100,6632200,202.052983730086,5010
332150,6632200,201.4950356219,4967
332200,6632200,200.9301754938,4980
332250,6632200,200.360588320017,5044
332300,6632200,199.788462013249,5134
332350,6632200,199.215968029939,5230
332400,6632200,198.64524328847,5318
332450,6632200,198.07837281979,5386
332500,6632200,197.517373074586,5415
332550,6632200,196.964176070998,5403
332600,6632200,196.420614280792,5358
332650,6632200,195.888406943151,5284
332700,6632200,195.369147561382,5209
332750,6632200,194.864292529387,5139
332800,6632200,194.37515216299,5083
332850,6632200,193.902884539206,5054
332900,6632200,193.448491256736,5044
332950,6632200,193.012814898478,5031
333000,6632200,192.596538748277,5007
333050,6632200,192.200187391228,4977
333100,6632200,191.824128217225,4945
333150,6632200,191.468574261463,4913
333200,6632200,191.133588493014,4897
333250,6632200,190.819089352761,4898
333300,6632200,190.524857870223,4905
333350,6632200,190.250546816451,4909
333400,6632200,189.995689829987,4896
333450,6632200,189.759710852308,4887
333500,6632200,189.541934217644,4899
333550,6632200,189.341595131765,4928
333600,6632200,189.157850070472,4955
333650,6632200,188.989786289161,4952
333700,6632200,188.836431180032,4933
333750,6632200,188.696762780343,4925
333800,6632200,188.569721114251,4923
333850,6632200,188.454220311948,4917
333900,6632200,188.349161461517,4911
333950,6632200,188.253445795744,4905
334000,6632200,188.165987634109,4903
334050,6632200,188.085726843255,4901
334100,6632200,188.011640262973,4899
334150,6632200,187.942752154036,4898
334200,6632200,187.87814397314,4898
334250,6632200,187.816964170063,4903
334300,6632200,187.758437505354,4904
334350,6632200,187.701873029724,4898
334400,6632200,187.646671644138,4889
334450,6632200,187.592332749548,4878
334500,6632200,187.538459731064,4869
334550,6632200,187.484763217464,4862
334600,6632200,187.431062424656,4855
334650,6632200,187.377285346254,4849
334700,6632200,187.323467361595,4845
334750,6632200,187.269747993744,4842
334800,6632200,187.216366615034,4841
334850,6632200,187.163657160428,4840
334900,6632200,187.112041692812,4838
334950,6632200,187.06202282872,4837
335000,6632200,187.014174691356,4836
335050,6632200,186.969132121981,4836
335100,6632200,186.927578102206,4835
335150,6632200,186.890229998873,4835
335200,6632200,186.857825022448,4833
335250,6632200,186.831104859053,4833
335300,6632200,186.810800369572,4832
335350,6632200,186.797615702403,4833
335400,6632200,186.792212110509,4836
335450,6632200,186.795191585498,4839
335500,6632200,186.807080726406,4841
335550,6632200,186.828316124334,4842
335600,6632200,186.859231094791,4843
335650,6632200,186.900043706007,4846
335700,6632200,186.9508461814,4850
335750,6632200,187.011596734557,4855
335800,6632200,187.082113706535,4860
335850,6632200,187.162071857495,4867
335900,6632200,187.251001091311,4872
335950,6632200,187.348287771088,4877
336000,6632200,187.453178603403,4886
336050,6632200,187.564786964535,4898
336100,6632200,187.682101749841,4912
336150,6632200,187.803997939232,4933
336200,6632200,187.929249153774,4957
336250,6632200,188.0565428213,4969
336300,6632200,188.184497233777,4967
336350,6632200,188.311680199739,4970
336400,6632200,188.436629300889,4970
336450,6632200,188.557873180223,4953
336500,6632200,188.673953475144,4925
336550,6632200,188.783446544315,4895
336600,6632200,188.884984998663,4875
336650,6632200,188.97727950232,4863
336700,6632200,189.059139856209,4855
336750,6632200,189.129494679106,4849
336800,6632200,189.187409823181,4842
336850,6632200,189.232104983416,4832
336900,6632200,189.262968015547,4824
336950,6632200,189.279565614206,4817
337000,6632200,189.281650677231,4814
337050,6632200,189.269167077886,4809
337100,6632200,189.242251805928,4807
337150,6632200,189.201233871275,4806
337200,6632200,189.146629938557,4804
337250,6632200,189.07913673056,4801
337300,6632200,188.99962061627,4799
337350,6632200,188.909104319108,4798
337400,6632200,188.808751180164,4796
337450,6632200,188.699846769749,4794
337500,6632200,188.583778538231,4792
337550,6632200,188.462014273995,4791
337600,6632200,188.336078838905,4790
337650,6632200,188.207530269099,4787
337700,6632200,188.077935505699,4784
337750,6632200,187.948845851865,4784
337800,6632200,187.821772970653,4788
337850,6632200,187.698165847884,4798
337900,6632200,187.579388463482,4818
337950,6632200,187.466699302034,4844
338000,6632200,187.36123304695,4871
338050,6632200,187.263984263023,4885
338100,6632200,187.175793786737,4871
338150,6632200,187.097338028292,4847
338200,6632200,187.029121596244,4834
338250,6632200,186.971472946937,4845
338300,6632200,186.924542745843,4875
338350,6632200,186.888305168897,4915
338400,6632200,186.862562755348,4954
338450,6632200,186.846953995917,5002
338500,6632200,186.840963845092,5068
338550,6632200,186.843936730817,5143
338600,6632200,186.855091618104,5219
338650,6632200,186.873539009704,5291
338700,6632200,186.898300368462,5354
338750,6632200,186.928328551209,5384
338800,6632200,186.962528446259,5378
338850,6632200,186.999778214137,5358
338900,6632200,187.038950678667,5295
338950,6632200,187.078933837386,5248
339000,6632200,187.118650330675,5238
330000,6632400,208.8211454423,4873
330050,6632400,208.716819375876,4872
330100,6632400,208.621900765343,4872
330150,6632400,208.535853252931,4872
330200,6632400,208.458015858594,4873
330250,6632400,208.387607394609,4874
330300,6632400,208.323732299962,4876
330350,6632400,208.265387850035,4878
330400,6632400,208.21147267042,4880
330450,6632400,208.160796176952,4880
330500,6632400,208.112089014572,4880
330550,6632400,208.064015213719,4881
330600,6632400,208.015186390669,4881
330650,6632400,207.964176079299,4881
330700,6632400,207.909534432276,4881
330750,6632400,207.849803381885,4881
330800,6632400,207.783531870085,4881
330850,6632400,207.709290611147,4882
330900,6632400,207.625687278912,4883
330950,6632400,207.531381485474,4885
331000,6632400,207.425099829079,4887
331050,6632400,207.305650516549,4887
331100,6632400,207.171936771243,4887
331150,6632400,207.022968968385,4886
331200,6632400,206.85787547117,4885
331250,6632400,206.675912209654,4881
331300,6632400,206.476470550222,4875
331350,6632400,206.259084052362,4866
331400,6632400,206.023433553855,4860
331450,6632400,205.769350316908,4855
331500,6632400,205.496818251257,4858
